Day;DateReported;LastContactDaySimulation;LastContactDay;EventDate;IdCase;IdPerson;Intensity;TypeOfContact;IdPlace;CaseFam;CaseFirstName;CaseLastName;CaseSex;CaseOccupation;CaseAge;CaseDateOfBirth;CaseMaritalState;CasePhone1;CasePhone1Type;CasePhone2;CasePhone2Type;CaseEMail;CaseIdPlace;CaseIdLGAGeo;CaseState;CaseStateShort;CaseLGA;CaseLGAShort;CaseIdLGA;CaseIdPlaceLGA;CaseLon;CaseLat;CaseLocality;CaseStreet;CaseTypeOfPlace;Fam;FirstName;LastName;Sex;Occupation;Age;DateOfBirth;MaritalState;Phone1;Phone1Type;Phone2;Phone2Type;EMail;IdPlace;IdLGAGeo;State;StateShort;LGA;LGAShort;IdLGA;IdPlaceLGA;Lon;Lat;Locality;Street;TypeOfPlace;EventIdLGAGeo;EventState;EventStateShort;EventLGA;EventLGAShort;EventIdLGA;EventIdPlaceLGA;EventLon;EventLat;EventLocality;EventStreet;EventTypeOfPlace;EventPlaceName;IdUser
11;2015-06-11;5;10;2015-06-10;2056;2219;4;slept, ate, or spent time in the same household or room as the case;3119;322;Nyasha;Omeili;female;nurse;36;1979-04-21;separated (not living common law);064-3696644;landline;0801-5761530;mobile;n.omeili@sormas.ng;2893;760;Kano;KN;Ungogo;UGG;8;93;12.051676731903083;8.470775050943036;Shahuchi;River Close;Home;84;Adunni;Brann;male;public relations manager;33;1982-03-22;married (and not separated);+234-706-3501360;mobile;;;adunni.brann@sormas-n.ng;3172;760;Kano;KN;Ungogo;UGG;8;372;12.025859777720186;8.43968583646677;Kabuga Salanta North;IDEMUDIAN WAY;Home;760;Kano;KN;Ungogo;UGG;8;319;12.047568037241296;8.485271747253407;Dorayi Babba;Bajiki Close;Home;;SUO-KN-UGG-1
11;2015-06-11;5;10;2015-06-10;4218;3990;3;touched or shared the linens, clothes, or dishes of the case;5976;657;Ogunde;Amueke;male;physician;51;1963-02-08;single (not living common law);0708-1427751;mobile;;;ogunde.amueke@ebokon.ng;5978;466;Oyo;OY;Ibarapa East;RUW;15;378;7.475422507923826;3.458548135099782;Ago;Ade-Eko Street;Home;800;Osazemen;Olowola;male;school pupil;14;2001-01-26;single (not living common law);038-2897401;landline;;;o.olowola@snft.org;5662;466;Oyo;OY;Ibarapa East;RUW;15;62;7.413271611377372;3.519293982342571;Owode Adegbola;Mike Bello Crescent;Home;466;Oyo;OY;Ibarapa East;RUW;15;376;7.4703642975042435;3.5001625916000245;Abioro;Liberia Road;Home;;COO-OY-RUW-1
12;2015-06-12;0;8;2015-06-08;281;342;3;touched or shared the linens, clothes, or dishes of the case;391;81;Adaeze;Envoh;female;quality inspector ;25;1990-05-26;living common law;+234-802-4114667;mobile;+234-805-1872555;mobile;adaeze.envoh@sormas-n.org;309;735;Kano;KN;Albasu;ABS;1;309;11.651542713820433;9.041568932660521;Sakwaya;Badaru Street;Home;631;Omoregie;Osanebi;male;nurse;23;1992-04-20;single (not living common law);0802-7384042;mobile;;;omoregie.osanebi@snft.org;471;296;Kano;KN;Dawakin Tofa;DTF;2;71;12.167766620147844;8.42850369537893;Tudun Fulani;Wokemba Street;Home;735;Kano;KN;Albasu;ABS;1;391;11.619226883950848;9.076821983427013;Sakwaya;Anemagu Lane;Hospital;Zuwan Hawa Health Post;COO-KN-ABS-1
12;2015-06-12;0;8;2015-06-08;409;408;2;had direct physical contact with the body of the case (alive or dead);558;260;Enweliku;Olajuwon;male;teacher;23;1992-04-14;single (not living common law);+234-64-6475585;landline;;;enweliku.olajuwon@snft.org;559;296;Kano;KN;Dawakin Tofa;DTF;2;159;12.17944354859569;8.297748809807135;Yaratu;Olympic Close;Home;152;Oluwakemi;Onubiyi;male;burial service;25;1989-03-11;single (not living common law);+234-708-3224301;mobile;;;oluwakemi.onubiyi@snft.org;558;296;Kano;KN;Dawakin Tofa;DTF;2;158;12.167763141511674;8.38925756179097;Jali;Inabere Street;Home;296;Kano;KN;Dawakin Tofa;DTF;2;158;12.167763141511674;8.38925756179097;Jali;Inabere Street;Home;;SUO-KN-DTF-1
12;2015-06-12;0;8;2015-06-08;1863;1913;4;slept, ate, or spent time in the same household or room as the case;2588;523;Mesoma;Iyke;female;out-of-school educator;33;1981-09-28;living common law;064-1556888;landline;;;mesoma.iyke@snft.net;2470;331;Kano;KN;Tarauni;TRN;7;70;11.960864024839129;8.549770726297524;Maradi;Isingwu Ugbo Street;Home;441;Obehi;Iwuji;male;physician;38;1977-03-31;divorced (not living common law);0706-2916592;mobile;0818-2241847;mobile;obehi.iwuji@sormas.net;2668;331;Kano;KN;Tarauni;TRN;7;268;11.956758646955278;8.5684801824061;Tarauni;Akatakpo Street;Home;331;Kano;KN;Tarauni;TRN;7;188;11.955191481075861;8.558754563111853;Unguwar Tijjani Maibu;unknown;School;Glisten Academy;COO-KN-TRN-1
12;2015-06-12;0;8;2015-06-08;2000;2057;2;had direct physical contact with the body of the case (alive or dead);2801;684;Isobel Henry;Ekpotu;female;cutler;54;1960-07-10;single (not living common law);+234-818-7527240;mobile;;;isobel henry.ekpotu@snft.org;2953;760;Kano;KN;Ungogo;UGG;8;153;12.05286076914722;8.52255672673381;Baburawa;Prophet Temple Street;Home;82;Osagie;Adeola;male;student;21;1994-01-23;married (and not separated);0803-7720973;mobile;;;osagie.adeola@snft.ng;3074;760;Kano;KN;Ungogo;UGG;8;274;12.047436598052203;8.542562946438423;Madigawa;Ero Street;Home;760;Kano;KN;Ungogo;UGG;8;1;12.025564857016526;8.457156552728861;Garun Iya;Ganiyu Bola Hassan Close;Hospital;Jahunawa Health Post;SUO-KN-UGG-1
12;2015-06-12;0;8;2015-06-08;2040;1981;3;touched or shared the linens, clothes, or dishes of the case;2773;509;Edeosa;Inoniyegha;female;manager;49;1966-04-02;single (not living common law);+234-64-8151436;landline;0705-4589843;mobile;e.inoniyegha@sormas.ng;2942;760;Kano;KN;Ungogo;UGG;8;142;12.031924547201513;8.548010925139874;Dogon Nama 1;Mike Mbadiwe Close;Home;325;Adaze;Ajunwa;male;school pupil;17;1998-01-24;widowed (not living common law);064-7289081;landline;;;adaze.ajunwa@snft.ng;2773;331;Kano;KN;Tarauni;TRN;7;373;11.951736906996768;8.552000884454026;Sallari;Mosalashi Street;Home;331;Kano;KN;Tarauni;TRN;7;373;11.951736906996768;8.552000884454026;Sallari;Mosalashi Street;Home;;COO-KN-UGG-1
12;2015-06-12;0;8;2015-06-08;3269;3323;2;had direct physical contact with the body of the case (alive or dead);4609;506;Omolade;Sambo;male;lottery ticket street vendor;31;1983-08-15;married (and not separated);0818-3442716;mobile;;;o.sambo@sormas.edu;4661;65;Oyo;OY;Kajola;KEH;12;261;8.070286230905127;3.4252175739350026;Ago;Melina Close;Home;62;Ijeoma;Kanayo;female;ceramicist (potter);37;1977-11-06;single (not living common law);+234-703-8977754;mobile;;;ijeoma.kanayo@sormas-n.edu;4689;65;Oyo;OY;Kajola;KEH;12;289;8.121980554656856;3.2895099789875397;Isemi Ile;Ikemba Avenue;Home;65;Oyo;OY;Kajola;KEH;12;209;8.084051211156785;3.392767032618748;Ago;Nagwamatse Road;Home;;COO-OY-KEH-1
12;2015-06-12;1;8;2015-06-08;2375;2477;2;had direct physical contact with the body of the case (alive or dead);3337;774;Ebube;Ajanwachukwu;male;student;18;1997-03-03;widowed (not living common law);038-6686290;landline;+234-38-8833888;landline;ebube.ajanwachukwu@sormas.org;3305;621;Oyo;OY;Ibadan North East;AGG;9;105;7.363947640666668;3.9323228140802615;Akamo;Douglas Close;Home;705;Osarenren ;Lagelu;male;railway track construction fitter;41;1973-10-18;single (not living common law);038-5184139;landline;;;o.lagelu@sormas-n.com;3500;621;Oyo;OY;Ibadan North East;AGG;9;300;7.364288024217824;3.9370629732915345;Madeko;Ugwueze Road;Home;621;Oyo;OY;Ibadan North East;AGG;9;137;7.375522161878964;3.929248819531979;Saka;Umuodikpi Avenue;Hospital;Fuchukuwa Dispensary;SUO-OY-AGG-1
12;2015-06-12;1;8;2015-06-08;3035;2966;2;had direct physical contact with the body of the case (alive or dead);4190;382;Chinenye;Thompson;female;physician;17;1997-06-10;married (and not separated);+234-703-7056575;mobile;;;c.thompson@sormas-n.ng;4018;143;Oyo;OY;Atiba;FMT;11;18;8.4198145551123;3.858377002316986;Biro;Mike Eze Crescent;Home;702;Alao;Guda;male;teacher;62;1953-01-25;living common law;0802-1905428;mobile;;;alao.guda@sormas.net;4190;143;Oyo;OY;Atiba;FMT;11;190;8.065719615787515;3.971725572749826;Jumu;Idusogie street;Home;143;Oyo;OY;Atiba;FMT;11;190;8.065719615787515;3.971725572749826;Jumu;Idusogie street;Home;;SUO-OY-FMT-1
12;2015-06-12;1;8;2015-06-08;3322;3269;2;had direct physical contact with the body of the case (alive or dead);4608;102;Yemisi;Onyema;female;waiter (waitress);33;1981-10-22;single (not living common law);+234-706-8255467;mobile;+234-813-8761864;mobile;yemisi.onyema@ebokon.ng;4465;65;Oyo;OY;Kajola;KEH;12;65;8.172292195991616;3.384995067426281;Bangbowo;Degema Close;Home;506;Omolade;Sambo;male;lottery ticket street vendor;31;1983-08-15;married (and not separated);0818-3442716;mobile;;;o.sambo@sormas.edu;4661;65;Oyo;OY;Kajola;KEH;12;261;8.070286230905127;3.4252175739350026;Ago;Melina Close;Home;65;Oyo;OY;Kajola;KEH;12;208;8.192257711601657;3.3485430936301106;Oke Oge;Peter Okoye Street;Place of Worship;City Of Refuge Church;COO-OY-KEH-1
12;2015-06-12;1;8;2015-06-08;3899;3853;2;had direct physical contact with the body of the case (alive or dead);5446;676;Oyeronkemi;Nworuh;female;student;18;1997-03-02;married (and not separated);+234-38-5507028;landline;;;oyeronkemi.nworuh@snft.org;5243;334;Oyo;OY;Ibadan North West;NRK;14;43;7.390604433030494;3.8820767733553843;Alalubosa;Otoghile Street;Home;690;Chinue;Kama;female;conservator (museum or art gallery);46;1968-09-23;widowed (not living common law);+234-38-4030143;landline;038-4214769;landline;chinue.kama@sormas-n.ng;5425;334;Oyo;OY;Ibadan North West;NRK;14;225;7.3773575291257;3.8797240253590597;Jericho;Dala Road;Home;334;Oyo;OY;Ibadan North West;NRK;14;246;7.3866913888661045;3.8762602697078616;Adegbite;Amah Street;Home;;SUO-OY-NRK-1
12;2015-06-12;1;8;2015-06-08;4353;4352;3;touched or shared the linens, clothes, or dishes of the case;6090;359;Oluwabunmi;Adeleke;male;wire-drawer;20;1995-03-26;living common law;038-8940490;landline;+234-807-6157954;mobile;oluwabunmi.adeleke@snft.org;6172;491;Oyo;OY;Saki West;SHK;16;172;8.588592870725147;3.232329785608746;Mejo;Pelewura Close;Home;469;Osazemen;Edoheart;male;worker in the food industry (worker in food industry);62;1953-09-01;married (and not separated);+234-38-7115655;landline;;;osazemen.edoheart@snft.ng;6170;491;Oyo;OY;Saki West;SHK;16;170;8.474082974471989;2.9585191733163;Ago;Nassarawo Road;Home;491;Oyo;OY;Saki West;SHK;16;90;8.608028056319757;3.3145583362025723;Wasangari;Abumchukwu Nnoli Crescent;School;Chinel University Academy;SUO-OY-SHK-1
12;2015-06-12;2;9;2015-06-09;1024;1022;4;slept, ate, or spent time in the same household or room as the case;1346;304;Chinyere;Keita;male;cellulose operator;29;1986-02-02;living common law;0802-8160056;mobile;;;c.keita@sormas-n.org;1429;766;Kano;KN;Kumbotso;KBT;4;229;11.922000387082829;8.491553168334404;Yan Lemo;Alagbebi Street;Home;687;Enweliku;Olajengbesi;male;scene painter;24;1991-05-04;single (not living common law);0802-7497251;mobile;;;e.olajengbesi@snft.ng;1427;766;Kano;KN;Kumbotso;KBT;4;227;11.95171596054977;8.506535893579054;Yan Kusa;Elbe Close;Home;766;Kano;KN;Kumbotso;KBT;4;146;11.959351830030785;8.504767512481747;Baburawa;Misau - Azare Road;Home;;SUO-KN-KBT-1
12;2015-06-12;2;9;2015-06-09;1365;1305;5;;1810;153;Emmanuela;Adadevoh;female;soldier;46;1968-07-27;married (and not separated);+234-818-8135328;mobile;;;e.adadevoh@snft.org;1822;764;Kano;KN;Kiru;KKU;5;222;11.56127187599385;8.153642856726657;Rimin;Ochumba Close;Home;63;Ekom;Onikeke;female;school pupil;17;1997-09-24;widowed (not living common law);0703-4234368;mobile;;;ekom.onikeke@sormas-n.ng;1782;764;Kano;KN;Kiru;KKU;5;182;11.623573607872693;8.050874174790358;Yola;Bernin Kebbi Crescent;Home;764;Kano;KN;Kiru;KKU;5;210;11.502643110003616;8.140760229815488;Ungwan Kunkumi;Isiadinso Close;Hospital;Yako Primary Health Centre;SUO-KN-KKU-1
12;2015-06-12;2;9;2015-06-09;2396;2395;3;touched or shared the linens, clothes, or dishes of the case;3373;586;Madukairo;Audu;male;mining air control technician;47;1967-10-19;separated (not living common law);0705-9509999;mobile;;;madukairo.audu@snft.ng;3576;621;Oyo;OY;Ibadan North East;AGG;9;376;7.357213619496688;3.911491334019521;Saka;Adolphus Chukwuemeka Street;Home;797;Ikennah;Amoo;male;lottery ticket street vendor;48;1967-05-05;living common law;038-2776665;landline;;;ikennah.amoo@ebokon.ng;3374;621;Oyo;OY;Ibadan North East;AGG;9;174;7.34305290643748;3.93014929868487;Saka;Nnamdi Azikiwe Street;Home;621;Oyo;OY;Ibadan North East;AGG;9;173;7.353668818915099;3.941286755205892;Olunloyo;River Jordan Street;Hospital;Yanbundu Health Post;SUO-OY-AGG-1
12;2015-06-12;2;9;2015-06-09;3666;3608;5;;5001;252;Ebube;Akinola;male;school pupil;13;2001-12-28;single (not living common law);+234-809-6982414;mobile;0806-5633021;mobile;ebube.akinola@sormas-n.ng;4914;360;Oyo;OY;Irepo;KSH;13;114;8.97474548214939;3.7904311870831933;Kosigi;Balabina Street;Home;342;Amaka;Innih;male;financial analyst;32;1983-04-13;living common law;+234-38-2831841;landline;;;amaka.innih@sormas-n.com;5081;360;Oyo;OY;Irepo;KSH;13;281;8.917722165853778;3.9810816988889832;Ago Fulani;Notre Dame Close;Home;360;Oyo;OY;Irepo;KSH;13;201;9.006706982423948;3.935231931951275;Bosaro;Ibire Crescent;Hospital;Kawo Primary Health Centre;SUO-OY-KSH-1
12;2015-06-12;3;9;2015-06-09;2731;2496;5;;3768;70;Ibironke;Bagudu;female;soldier;50;1965-10-01;living common law;0807-3249168;mobile;;;ibironke.bagudu@ebokon.org;3849;614;Oyo;OY;Ibarapa North;AYT;10;249;7.638074797845662;3.3178676720953306;Samson;Nzekwe Close;Home;762;Ehiszogie;Babalola;female;standards engineer;61;1953-09-15;single (not living common law);038-6424603;landline;;;ehiszogie.babalola@snft.ng;3526;621;Oyo;OY;Ibadan North East;AGG;9;326;7.37842912603097;3.9297934965042565;Akamo;Edo Street;Home;614;Oyo;OY;Ibarapa North;AYT;10;168;7.577489332344997;3.0272691841040773;Olupe;Link E;Hospital;Yarkasuwa Health Post;SUO-OY-AYT-1
12;2015-06-12;3;9;2015-06-09;3091;2966;3;touched or shared the linens, clothes, or dishes of the case;4189;109;Chiazokam Chichi;Ekwueme;female;cheese maker;49;1965-11-25;married (and not separated);0705-8908745;mobile;0705-8080118;mobile;c.ekwueme@sormas-n.ng;4349;143;Oyo;OY;Atiba;FMT;11;349;8.358202753850511;3.91867666790609;Ojo Onidade;Port Harcourt Crescent;Home;702;Alao;Guda;male;teacher;62;1953-01-25;living common law;0802-1905428;mobile;;;alao.guda@sormas.net;4190;143;Oyo;OY;Atiba;FMT;11;190;8.065719615787515;3.971725572749826;Jumu;Idusogie street;Home;143;Oyo;OY;Atiba;FMT;11;189;8.445409734782537;3.9026156192523884;Oke-Awmaw;James Watt Road;Place of Worship;The Lord'S Sanctuary Ministries Int'L;SUO-OY-FMT-1
12;2015-06-12;4;10;2015-06-10;3238;3239;4;slept, ate, or spent time in the same household or room as the case;4639;211;Ikeoluwatomiwaopayemi;Dooyum;female;railway carriage and wagon inspector;56;1958-12-19;separated (not living common law);+234-807-5525661;mobile;;;i.dooyum@sormas.ng;4559;65;Oyo;OY;Kajola;KEH;12;159;8.003777816145757;3.403282445647945;Onigbongbo;Ezeama Street;Home;765;Adaze;Henshaw;male;student;20;1994-07-26;living common law;0703-5894209;mobile;;;adaze.henshaw@snft.ng;4560;65;Oyo;OY;Kajola;KEH;12;160;7.981044120475914;3.377943897373245;Kajola;Dolphin Estate IV Phase II Road;Home;65;Oyo;OY;Kajola;KEH;12;239;8.130296895882081;3.4083158636591877;Ago;Ogenyi Close;Home;;COO-OY-KEH-1
12;2015-06-12;4;10;2015-06-10;3707;3813;4;slept, ate, or spent time in the same household or room as the case;5308;696;Onyinye;Tom;female;physician;29;1986-05-16;living common law;+234-38-9314368;landline;;;onyinye.tom@sormas.ng;5432;334;Oyo;OY;Ibadan North West;NRK;14;232;7.383733578396294;3.8802581633806197;Adegbite;Asubiojo Street;Home;307;Ogadinma;Wuraola;male;worker in electrical engineering production;33;1981-11-14;widowed (not living common law);+234-38-8918138;landline;;;ogadinma.wuraola@snft.net;5387;334;Oyo;OY;Ibadan North West;NRK;14;187;7.3710932376986955;3.900074303984737;Adegbite;Damboa Road;Home;334;Oyo;OY;Ibadan North West;NRK;14;108;7.396446023020275;3.8754086203556293;Adegbite;Rorobi Street;Home;;SUO-OY-NRK-1
13;2015-06-13;0;8;2015-06-08;2000;2057;2;had direct physical contact with the body of the case (alive or dead);2801;684;Isobel Henry;Ekpotu;female;cutler;54;1960-07-10;single (not living common law);+234-818-7527240;mobile;;;isobel henry.ekpotu@snft.org;2953;760;Kano;KN;Ungogo;UGG;8;153;12.05286076914722;8.52255672673381;Baburawa;Prophet Temple Street;Home;82;Osagie;Adeola;male;student;21;1994-01-23;married (and not separated);0803-7720973;mobile;;;osagie.adeola@snft.ng;3074;760;Kano;KN;Ungogo;UGG;8;274;12.047436598052203;8.542562946438423;Madigawa;Ero Street;Home;760;Kano;KN;Ungogo;UGG;8;1;12.025564857016526;8.457156552728861;Garun Iya;Ganiyu Bola Hassan Close;Hospital;Jahunawa Health Post;SUO-KN-UGG-1
13;2015-06-13;0;8;2015-06-08;3218;3219;3;touched or shared the linens, clothes, or dishes of the case;4529;595;Oluwabunmi;Anyiam;male;craft upholsterer;48;1966-07-13;married (and not separated);0705-4129698;mobile;0705-2391288;mobile;oluwabunmi.anyiam@sormas.ng;4529;65;Oyo;OY;Kajola;KEH;12;129;8.092378104163265;3.3160436754449827;Adekunle;Maybin Road;Home;699;Bolarinwa;Odunlami;male;soldier;57;1957-06-27;single (not living common law);0803-8375941;mobile;0705-2711064;mobile;bolarinwa.odunlami@sormas-n.ng;4530;65;Oyo;OY;Kajola;KEH;12;130;8.041916306287154;3.3395470970875385;Onigbongbo;Ehin Street;Home;65;Oyo;OY;Kajola;KEH;12;129;8.092378104163265;3.3160436754449827;Adekunle;Maybin Road;Home;;COO-OY-KEH-1
13;2015-06-13;1;8;2015-06-08;86;149;3;touched or shared the linens, clothes, or dishes of the case;202;630;Akinola;Rasaki;male;trainee or apprentice chef ;32;1982-05-06;divorced (not living common law);+234-813-4061538;mobile;+234-818-4488203;mobile;a.rasaki@snft.ng;124;735;Kano;KN;Albasu;ABS;1;124;11.654044637347885;9.026339715534208;Faragai;Mount Drive;Home;297;Olafimihan;Awosola;male;soldier;43;1971-03-08;separated (not living common law);+234-805-5684038;mobile;;;olafimihan.awosola@snft.org;202;735;Kano;KN;Albasu;ABS;1;202;11.649006452914094;9.151055872818661;Daho;Igunsi Lane;Home;735;Kano;KN;Albasu;ABS;1;202;11.649006452914094;9.151055872818661;Daho;Igunsi Lane;Home;;COO-KN-ABS-1
13;2015-06-13;1;8;2015-06-08;3853;3899;2;had direct physical contact with the body of the case (alive or dead);5446;690;Chinue;Kama;female;conservator (museum or art gallery);46;1968-09-23;widowed (not living common law);+234-38-4030143;landline;038-4214769;landline;chinue.kama@sormas-n.ng;5425;334;Oyo;OY;Ibadan North West;NRK;14;225;7.3773575291257;3.8797240253590597;Jericho;Dala Road;Home;676;Oyeronkemi;Nworuh;female;student;18;1997-03-02;married (and not separated);+234-38-5507028;landline;;;oyeronkemi.nworuh@snft.org;5243;334;Oyo;OY;Ibadan North West;NRK;14;43;7.390604433030494;3.8820767733553843;Alalubosa;Otoghile Street;Home;334;Oyo;OY;Ibadan North West;NRK;14;246;7.3866913888661045;3.8762602697078616;Adegbite;Amah Street;Home;;SUO-OY-NRK-1
13;2015-06-13;2;9;2015-06-09;623;735;3;touched or shared the linens, clothes, or dishes of the case;789;279;Attahlerne;Oni;male;craft glass etcher;38;1976-07-19;living common law;0703-9770468;mobile;;;attahlerne.oni@sormas-n.ng;870;268;Kano;KN;Gwarzo;GRZ;3;70;11.927057662210839;7.941179364441997;Jambahagawa;Babs Ladipo Street;Home;617;Esla;Fajinmi;male;burial service;19;1996-04-14;single (not living common law);064-6791350;landline;;;esla.fajinmi@sormas-n.ng;1055;268;Kano;KN;Gwarzo;GRZ;3;255;11.932770845399;8.007213253693108;Unguwar Makera;Zuwa Dodoma Street;Home;296;Kano;KN;Dawakin Tofa;DTF;2;389;12.054581737525098;8.366657850102673;Sabon Birni;Adeyi Avenue;Home;;COO-KN-GRZ-1
13;2015-06-13;3;9;2015-06-09;1012;953;3;touched or shared the linens, clothes, or dishes of the case;1409;751;Yahaya;Oluehi;male;plywood maker;38;1976-12-11;living common law;+234-64-450034;landline;;;yahaya.oluehi@sormas-n.ng;1409;766;Kano;KN;Kumbotso;KBT;4;209;11.915101864778547;8.527511282018224;Kumbotso;UNEC Road;Home;608;Chidima;Kiladejo;female;palmists;31;1983-04-06;single (not living common law);064-6228747;landline;;;chidima.kiladejo@sormas.ng;1322;766;Kano;KN;Kumbotso;KBT;4;122;11.936401745976958;8.528854862996873;Yankatsare;Edebor osule close;Home;766;Kano;KN;Kumbotso;KBT;4;209;11.915101864778547;8.527511282018224;Kumbotso;UNEC Road;Home;;COO-KN-KBT-1
13;2015-06-13;3;9;2015-06-09;1489;1558;4;slept, ate, or spent time in the same household or room as the case;2237;165;Ayorogbami;Latifu;male;optical component maker or lens grinder;33;1981-01-12;married (and not separated);0703-9705517;mobile;0803-6051161;mobile;ayorogbami.latifu@ebokon.ng;2281;752;Kano;KN;Nassarawa;NSR;6;281;11.98873977515481;8.590314233653102;Zango;Max Ozoaka Street;Home;657;Iyokpesomi;Amueke;female;chemical industries operative (chemical operator);52;1962-06-09;widowed (not living common law);064-6732695;landline;064-6550164;landline;i.amueke@sormas-n.com;2160;752;Kano;KN;Nassarawa;NSR;6;160;12.02739938333542;8.548649787547408;Hausawa;Omoregie Str;Home;752;Kano;KN;Nassarawa;NSR;6;237;12.025047281723733;8.566628338474956;Kundila Phase 3;Yusuf Ejan Street;Home;;SUO-KN-NSR-1
13;2015-06-13;4;10;2015-06-10;3406;3585;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);5126;546;Oluwatitofunmi;Abdullahi;female;physician;28;1987-02-27;separated (not living common law);+234-805-4937188;mobile;0708-8320642;mobile;oluwatitofunmi.abdullahi@sormas-n.ng;4886;360;Oyo;OY;Irepo;KSH;13;86;8.92311889907854;4.065858800109335;Eleke;Bonny Road;Home;134;Omolara;Ogada;female;school pupil;14;2001-09-01;single (not living common law);+234-703-1937295;mobile;;;o.ogada@snft.ng;5046;360;Oyo;OY;Irepo;KSH;13;246;9.152561372493556;3.7879089390977247;Abule Soro;Road 10;Home;360;Oyo;OY;Irepo;KSH;13;326;8.93316788992953;3.965515489039987;Komi;Bida Road;Home;;SUO-OY-KSH-1
13;2015-06-13;5;10;2015-06-10;2888;2718;3;touched or shared the linens, clothes, or dishes of the case;3991;767;Abieyuwa;Obiorah;female;student;21;1994-06-03;single (not living common law);0806-2870465;mobile;;;a.obiorah@sormas.ng;4070;143;Oyo;OY;Atiba;FMT;11;70;8.334598555232544;3.9525748737219066;Igboburo;Chief Bartholomeu Edeh Close;Home;578;Ogoma;Datong;female;railway carriage and wagon inspector;35;1979-06-29;divorced (not living common law);+234-809-8431033;mobile;;;ogoma.datong@sormas-n.edu;3831;614;Oyo;OY;Ibarapa North;AYT;10;231;7.6105502891684775;3.07382806413141;Olupira;Ezekwesili Crescent;Home;614;Oyo;OY;Ibarapa North;AYT;10;391;7.62821668430977;3.305018627873311;Abule Lawal Tapa;Ezedioka Close;Home;;COO-OY-FMT-1
