IdRumor;PlaceIdPlace;PlaceIdLGAGeo;PlaceState;PlaceStateShort;PlaceLGA;PlaceLGAShort;PlaceIdLGA;PlaceIdPlaceLGA;PlaceLon;PlaceLat;PlaceLocality;PlaceStreet;PlaceTypeOfPlace;PlacePlaceName;ROIdPerson;ROFam;ROFirstName;ROLastName;ROSex;ROOccupation;ROAge;ROBirthDate;ROMaritalState;ROPhone1;ROPhone1Type;ROPhone2;ROPhone2Type;ROEMail;ROIdPlace;ROIdLGAGeo;ROState;ROStateShort;ROLGA;ROLGAShort;ROIdLGA;ROIdPlaceLGA;ROLon;ROLat;ROLocality;ROStreet;ROTypeOfPlace;RumorRemark;IdPerson;Fam;FirstName;LastName;Sex;Occupation;Age;BirthDate;MaritalState;Phone1;Phone1Type;Phone2;Phone2Type;EMail;IdPlace;IdLGAGeo;State;StateShort;LGA;LGAShort;IdLGA;IdPlaceLGA;Lon;Lat;Locality;Street;TypeOfPlace;IdUser;Day;EventDate
03480055;718;296;Kano;KN;Dawakin Tofa;DTF;2;318;12.15851850535735;8.438628967023782;Bichi;Aragua Street;Hospital;Kwami Health Post;329;637;Ayeola;Akwashiki;female;fish warden (water keeper or bailiff);45;1970-02-19;living common law;064-6784941;landline;+234-813-5373648;mobile;ayeola.akwashiki@sormas.ng;454;296;Kano;KN;Dawakin Tofa;DTF;2;54;12.112493509475023;8.349439356841195;Tsarkakiya;Osunde street;Home;This person seemed very sick.;348;702;Adaze;Guda;male;building electrician;22;1992-11-17;widowed (not living common law);064-9859579;landline;;;adaze.guda@sormas.net;652;296;Kano;KN;Dawakin Tofa;DTF;2;252;12.135534633145024;8.2953526823049;Malori Faragona;Akubueze Street;Home;SUO-KN-DTF-1;45;2015-07-15
03480055;718;296;Kano;KN;Dawakin Tofa;DTF;2;318;12.15851850535735;8.438628967023782;Bichi;Aragua Street;Hospital;Kwami Health Post;329;637;Ayeola;Akwashiki;female;fish warden (water keeper or bailiff);45;1970-02-19;living common law;064-6784941;landline;+234-813-5373648;mobile;ayeola.akwashiki@sormas.ng;454;296;Kano;KN;Dawakin Tofa;DTF;2;54;12.112493509475023;8.349439356841195;Tsarkakiya;Osunde street;Home;This person was standing nearby.;298;787;Omotese;Abaye;female;soldier;45;1969-06-27;living common law;+234-64-4705710;landline;+234-802-4495069;mobile;omotese.abaye@sormas-n.com;465;296;Kano;KN;Dawakin Tofa;DTF;2;65;12.07679969747495;8.340841973139506;Yaratu;Amakwa Ozubulu Street;Home;SUO-KN-DTF-1;45;2015-07-15
03480055;718;296;Kano;KN;Dawakin Tofa;DTF;2;318;12.15851850535735;8.438628967023782;Bichi;Aragua Street;Hospital;Kwami Health Post;329;637;Ayeola;Akwashiki;female;fish warden (water keeper or bailiff);45;1970-02-19;living common law;064-6784941;landline;+234-813-5373648;mobile;ayeola.akwashiki@sormas.ng;454;296;Kano;KN;Dawakin Tofa;DTF;2;54;12.112493509475023;8.349439356841195;Tsarkakiya;Osunde street;Home;This person was standing nearby.;364;23;Oladipo;Ogunode;male;watercourse manager (river administrator);30;1984-09-11;married (and not separated);0803-3432149;mobile;+234-802-8740434;mobile;oladipo.ogunode@ebokon.org;517;296;Kano;KN;Dawakin Tofa;DTF;2;117;12.135399987551722;8.32662703660277;Dan Dalama;Hillary Str.;Home;SUO-KN-DTF-1;45;2015-07-15
03480055;718;296;Kano;KN;Dawakin Tofa;DTF;2;318;12.15851850535735;8.438628967023782;Bichi;Aragua Street;Hospital;Kwami Health Post;329;637;Ayeola;Akwashiki;female;fish warden (water keeper or bailiff);45;1970-02-19;living common law;064-6784941;landline;+234-813-5373648;mobile;ayeola.akwashiki@sormas.ng;454;296;Kano;KN;Dawakin Tofa;DTF;2;54;12.112493509475023;8.349439356841195;Tsarkakiya;Osunde street;Home;This person was standing nearby.;383;764;Ozor;Yekini;male;philosopher;27;1988-11-05;living common law;064-3562378;landline;+234-64-8508148;landline;ozor.yekini@snft.net;526;296;Kano;KN;Dawakin Tofa;DTF;2;126;12.048837660005606;8.377587032369703;Tsarkakiya;Babs Animashaun Street;Home;SUO-KN-DTF-1;45;2015-07-15
03480055;718;296;Kano;KN;Dawakin Tofa;DTF;2;318;12.15851850535735;8.438628967023782;Bichi;Aragua Street;Hospital;Kwami Health Post;329;637;Ayeola;Akwashiki;female;fish warden (water keeper or bailiff);45;1970-02-19;living common law;064-6784941;landline;+234-813-5373648;mobile;ayeola.akwashiki@sormas.ng;454;296;Kano;KN;Dawakin Tofa;DTF;2;54;12.112493509475023;8.349439356841195;Tsarkakiya;Osunde street;Home;This person was standing nearby.;502;455;Chiazokam Chichi;Udechukwu;female;cheese maker;26;1988-10-08;single (not living common law);+234-801-6489993;mobile;0801-3284111;mobile;chiazokam chichi.udechukwu@snft.ng;687;296;Kano;KN;Dawakin Tofa;DTF;2;287;12.054107570453304;8.41412081082395;Jobi;Kashim Ibrahim Way;Home;SUO-KN-DTF-1;45;2015-07-15
04960040;1004;268;Kano;KN;Gwarzo;GRZ;3;204;11.918862733165827;8.052278007567258;Barakai;Amadi-Ama Road;Hospital;Koya Health Post;655;357;Obioma;Kontagora;female;heating engineer (heating and ventilating engineer);19;1995-09-25;married (and not separated);+234-807-5327723;mobile;;;obioma.kontagora@sormas.edu;912;268;Kano;KN;Gwarzo;GRZ;3;112;11.92545529780131;7.954997540417359;Tunfafi;Odumamwen street;Home;This person has touched the sick one.;502;455;Chiazokam Chichi;Udechukwu;female;cheese maker;26;1988-10-08;single (not living common law);+234-801-6489993;mobile;0801-3284111;mobile;chiazokam chichi.udechukwu@snft.ng;687;296;Kano;KN;Dawakin Tofa;DTF;2;287;12.054107570453304;8.41412081082395;Jobi;Kashim Ibrahim Way;Home;SUO-KN-GRZ-1;36;2015-07-06
04960040;1004;268;Kano;KN;Gwarzo;GRZ;3;204;11.918862733165827;8.052278007567258;Barakai;Amadi-Ama Road;Hospital;Koya Health Post;655;357;Obioma;Kontagora;female;heating engineer (heating and ventilating engineer);19;1995-09-25;married (and not separated);+234-807-5327723;mobile;;;obioma.kontagora@sormas.edu;912;268;Kano;KN;Gwarzo;GRZ;3;112;11.92545529780131;7.954997540417359;Tunfafi;Odumamwen street;Home;This person seemed very sick.;496;660;Ajiriohene;Yaji;female;apprentice;15;1999-03-06;single (not living common law);+234-809-9712818;mobile;;;ajiriohene.yaji@sormas-n.org;680;296;Kano;KN;Dawakin Tofa;DTF;2;280;12.059333539081067;8.360040305573136;Rafin Mallam;Nkpor Street;Home;SUO-KN-GRZ-1;36;2015-07-06
04960040;1004;268;Kano;KN;Gwarzo;GRZ;3;204;11.918862733165827;8.052278007567258;Barakai;Amadi-Ama Road;Hospital;Koya Health Post;655;357;Obioma;Kontagora;female;heating engineer (heating and ventilating engineer);19;1995-09-25;married (and not separated);+234-807-5327723;mobile;;;obioma.kontagora@sormas.edu;912;268;Kano;KN;Gwarzo;GRZ;3;112;11.92545529780131;7.954997540417359;Tunfafi;Odumamwen street;Home;This person was standing nearby.;587;182;Ighogbetine;Kama;male;school pupil;17;1998-05-26;living common law;064-9151378;landline;;;i.kama@snft.edu;819;268;Kano;KN;Gwarzo;GRZ;3;19;11.990180053600845;7.93384112231662;Mahuta;Sam Eze  Avenue;Home;SUO-KN-GRZ-1;36;2015-07-06
04960040;1004;268;Kano;KN;Gwarzo;GRZ;3;204;11.918862733165827;8.052278007567258;Barakai;Amadi-Ama Road;Hospital;Koya Health Post;655;357;Obioma;Kontagora;female;heating engineer (heating and ventilating engineer);19;1995-09-25;married (and not separated);+234-807-5327723;mobile;;;obioma.kontagora@sormas.edu;912;268;Kano;KN;Gwarzo;GRZ;3;112;11.92545529780131;7.954997540417359;Tunfafi;Odumamwen street;Home;This person was standing nearby.;698;542;Ehis;Guobadia;male;post office counter clerk;59;1955-11-19;living common law;+234-805-2686119;mobile;+234-809-3105841;mobile;ehis.guobadia@sormas-n.ng;1097;268;Kano;KN;Gwarzo;GRZ;3;297;11.983642041313626;7.99503717143511;Janbarde;Enugu Road;Home;SUO-KN-GRZ-1;36;2015-07-06
04970059;1250;766;Kano;KN;Kumbotso;KBT;4;50;11.908601192790803;8.511702574489945;Chalawa;Jemide Street;Home;;996;316;Maduka;Folarin;male;brush-maker (brush maker);34;1981-02-20;widowed (not living common law);+234-706-7790302;mobile;;;m.folarin@snft.ng;1389;766;Kano;KN;Kumbotso;KBT;4;189;11.937435668617649;8.549019114695882;Unguwar Goje;Iyare-Okojie Royal Close;Home;This person seemed very sick.;497;128;Onayi;Kusare;female;geographer;58;1957-07-02;married (and not separated);+234-818-4907103;mobile;+234-805-5604711;mobile;onayi.kusare@ebokon.ng;681;296;Kano;KN;Dawakin Tofa;DTF;2;281;12.129528826181158;8.47112348419748;Gwammaja;Remi Oluwude Street;Home;SUO-KN-KBT-1;47;2015-07-17
04970059;1250;766;Kano;KN;Kumbotso;KBT;4;50;11.908601192790803;8.511702574489945;Chalawa;Jemide Street;Home;;996;316;Maduka;Folarin;male;brush-maker (brush maker);34;1981-02-20;widowed (not living common law);+234-706-7790302;mobile;;;m.folarin@snft.ng;1389;766;Kano;KN;Kumbotso;KBT;4;189;11.937435668617649;8.549019114695882;Unguwar Goje;Iyare-Okojie Royal Close;Home;This person was standing nearby.;880;98;Ma Lo Suwegbe;Mamudu;male;school pupil;17;1998-02-03;divorced (not living common law);+234-801-4226855;mobile;;;ma lo suwegbe.mamudu@sormas-n.net;1225;766;Kano;KN;Kumbotso;KBT;4;25;11.936560230021982;8.531648686313407;Hausawa;Edokpolor street;Home;SUO-KN-KBT-1;47;2015-07-17
04970059;1250;766;Kano;KN;Kumbotso;KBT;4;50;11.908601192790803;8.511702574489945;Chalawa;Jemide Street;Home;;996;316;Maduka;Folarin;male;brush-maker (brush maker);34;1981-02-20;widowed (not living common law);+234-706-7790302;mobile;;;m.folarin@snft.ng;1389;766;Kano;KN;Kumbotso;KBT;4;189;11.937435668617649;8.549019114695882;Unguwar Goje;Iyare-Okojie Royal Close;Home;This person was standing nearby.;979;136;Odera;Edet;female;soldier;32;1982-08-16;widowed (not living common law);+234-813-1121387;mobile;;;odera.edet@ebokon.net;1366;766;Kano;KN;Kumbotso;KBT;4;166;11.922072705439458;8.485689953959648;Kurma;Dennis Crescent;Home;SUO-KN-KBT-1;47;2015-07-17
04970059;1250;766;Kano;KN;Kumbotso;KBT;4;50;11.908601192790803;8.511702574489945;Chalawa;Jemide Street;Home;;996;316;Maduka;Folarin;male;brush-maker (brush maker);34;1981-02-20;widowed (not living common law);+234-706-7790302;mobile;;;m.folarin@snft.ng;1389;766;Kano;KN;Kumbotso;KBT;4;189;11.937435668617649;8.549019114695882;Unguwar Goje;Iyare-Okojie Royal Close;Home;This person was standing nearby.;1048;461;Tolani;Mmoh;female;apprentice;16;1999-01-05;single (not living common law);0708-1823253;mobile;0708-4148395;mobile;tolani.mmoh@sormas-n.ng;1254;766;Kano;KN;Kumbotso;KBT;4;54;11.936480236910914;8.475635786882258;Tamburawa;Taylor Avenue;Home;SUO-KN-KBT-1;47;2015-07-17
05030018;530;296;Kano;KN;Dawakin Tofa;DTF;2;130;12.084489654237391;8.38145717105097;Sabon Gari Bagadawa;Osadebe Street;Home;;321;49;Olafimihan;Nguirmamaramama;male;career diplomat or diplomat;63;1952-01-15;living common law;064-1428924;landline;;;olafimihan.nguirmamaramama@ebokon.ng;610;296;Kano;KN;Dawakin Tofa;DTF;2;210;12.130846864569754;8.432616766907922;Nasarawa;Upper 3rd Ivbiore Street;Home;This person seemed very sick.;503;157;Omolara;Obano;female;school pupil;12;2003-01-23;single (not living common law);064-9151807;landline;+234-64-5381918;landline;o.obano@sormas.net;690;296;Kano;KN;Dawakin Tofa;DTF;2;290;12.075068817999929;8.401813187549841;Madachi;British International School Drive;Home;SUO-KN-DTF-1;19;2015-06-19
05030018;530;296;Kano;KN;Dawakin Tofa;DTF;2;130;12.084489654237391;8.38145717105097;Sabon Gari Bagadawa;Osadebe Street;Home;;321;49;Olafimihan;Nguirmamaramama;male;career diplomat or diplomat;63;1952-01-15;living common law;064-1428924;landline;;;olafimihan.nguirmamaramama@ebokon.ng;610;296;Kano;KN;Dawakin Tofa;DTF;2;210;12.130846864569754;8.432616766907922;Nasarawa;Upper 3rd Ivbiore Street;Home;This person was standing nearby.;326;25;Nkimdi;Akume;male;car mechanic ;60;1954-06-12;married (and not separated);0705-7624546;mobile;;;nkimdi.akume@sormas.ng;508;296;Kano;KN;Dawakin Tofa;DTF;2;108;12.105398524283965;8.447647320669319;Duwatsu;Kofo Abayomi Avenue;Home;SUO-KN-DTF-1;19;2015-06-19
05030018;530;296;Kano;KN;Dawakin Tofa;DTF;2;130;12.084489654237391;8.38145717105097;Sabon Gari Bagadawa;Osadebe Street;Home;;321;49;Olafimihan;Nguirmamaramama;male;career diplomat or diplomat;63;1952-01-15;living common law;064-1428924;landline;;;olafimihan.nguirmamaramama@ebokon.ng;610;296;Kano;KN;Dawakin Tofa;DTF;2;210;12.130846864569754;8.432616766907922;Nasarawa;Upper 3rd Ivbiore Street;Home;This person was standing nearby.;480;55;Ogadinma;Obiajunwa;male;building machine operator;19;1995-11-09;single (not living common law);0813-5281334;mobile;+234-818-2258771;mobile;ogadinma.obiajunwa@sormas.com;489;296;Kano;KN;Dawakin Tofa;DTF;2;89;12.073006772554077;8.428391718292374;Duwatsu;Akueze Street;Home;SUO-KN-DTF-1;19;2015-06-19
05030018;530;296;Kano;KN;Dawakin Tofa;DTF;2;130;12.084489654237391;8.38145717105097;Sabon Gari Bagadawa;Osadebe Street;Home;;321;49;Olafimihan;Nguirmamaramama;male;career diplomat or diplomat;63;1952-01-15;living common law;064-1428924;landline;;;olafimihan.nguirmamaramama@ebokon.ng;610;296;Kano;KN;Dawakin Tofa;DTF;2;210;12.130846864569754;8.432616766907922;Nasarawa;Upper 3rd Ivbiore Street;Home;This person was standing nearby.;540;703;Adaobi;Obasanjo;female;criminal investigator;38;1976-10-12;living common law;0803-5228933;mobile;064-8733757;landline;a.obasanjo@sormas-n.ng;745;296;Kano;KN;Dawakin Tofa;DTF;2;345;12.102945633952647;8.296186813485072;Duwatsu;Abano Tunel,Off Redeem Church;Home;SUO-KN-DTF-1;19;2015-06-19
05030018;530;296;Kano;KN;Dawakin Tofa;DTF;2;130;12.084489654237391;8.38145717105097;Sabon Gari Bagadawa;Osadebe Street;Home;;321;49;Olafimihan;Nguirmamaramama;male;career diplomat or diplomat;63;1952-01-15;living common law;064-1428924;landline;;;olafimihan.nguirmamaramama@ebokon.ng;610;296;Kano;KN;Dawakin Tofa;DTF;2;210;12.130846864569754;8.432616766907922;Nasarawa;Upper 3rd Ivbiore Street;Home;This person was standing nearby.;554;537;Okhesomi;Amata;female;printing technician;41;1974-03-25;married (and not separated);0813-9328298;mobile;;;okhesomi.amata@ebokon.ng;769;296;Kano;KN;Dawakin Tofa;DTF;2;369;12.048208388830826;8.359329269008157;Danjida;Adele Road;Home;SUO-KN-DTF-1;19;2015-06-19
05370013;904;268;Kano;KN;Gwarzo;GRZ;3;104;11.909004210547796;8.015225126671458;Ungwan Maguzawa;Emmanuel Avenue;Home;;671;754;Yewande;Akika;female;physician;33;1982-03-27;divorced (not living common law);+234-806-1038912;mobile;+234-705-7916177;mobile;y.akika@sormas.org;932;268;Kano;KN;Gwarzo;GRZ;3;132;11.89830825034635;8.018279098200537;Laini;Cecilia Dike Street;Home;This person has touched the sick one.;427;534;Ime ;Ogomudia;male;ceramicist (potter);19;1995-08-06;married (and not separated);+234-64-2969359;landline;;;ime .ogomudia@snft.ng;757;296;Kano;KN;Dawakin Tofa;DTF;2;357;12.144528951676953;8.467766154177262;Dawanau;Lucinda Johnson Street;Home;SUO-KN-GRZ-1;16;2015-06-16
05370013;904;268;Kano;KN;Gwarzo;GRZ;3;104;11.909004210547796;8.015225126671458;Ungwan Maguzawa;Emmanuel Avenue;Home;;671;754;Yewande;Akika;female;physician;33;1982-03-27;divorced (not living common law);+234-806-1038912;mobile;+234-705-7916177;mobile;y.akika@sormas.org;932;268;Kano;KN;Gwarzo;GRZ;3;132;11.89830825034635;8.018279098200537;Laini;Cecilia Dike Street;Home;This person seemed very sick.;537;300;Efemena;Ekpuk;female;school pupil;17;1997-06-28;widowed (not living common law);+234-64-8161675;landline;;;e.ekpuk@sormas-n.edu;470;296;Kano;KN;Dawakin Tofa;DTF;2;70;12.196560477773087;8.344163577641996;Sabon Gari Bagadawa;Teacher Avenue;Home;SUO-KN-GRZ-1;16;2015-06-16
05370013;904;268;Kano;KN;Gwarzo;GRZ;3;104;11.909004210547796;8.015225126671458;Ungwan Maguzawa;Emmanuel Avenue;Home;;671;754;Yewande;Akika;female;physician;33;1982-03-27;divorced (not living common law);+234-806-1038912;mobile;+234-705-7916177;mobile;y.akika@sormas.org;932;268;Kano;KN;Gwarzo;GRZ;3;132;11.89830825034635;8.018279098200537;Laini;Cecilia Dike Street;Home;This person was standing nearby.;715;487;Chizoba;Ekubia;female;waiter (waitress);44;1971-02-26;living common law;+234-64-8198653;landline;;;chizoba.ekubia@sormas.edu;1177;268;Kano;KN;Gwarzo;GRZ;3;377;11.865508566409915;8.075004945623862;Dari Kada;Aniagu Street;Home;SUO-KN-GRZ-1;16;2015-06-16
06170036;867;268;Kano;KN;Gwarzo;GRZ;3;67;11.934163827302434;7.957447362676135;Kafin Magaji;Oguntokun Street;Home;;805;346;Adunni;Adekunde;male;school pupil;17;1997-08-11;married (and not separated);+234-64-9499096;landline;;;a.adekunde@sormas-n.net;1061;268;Kano;KN;Gwarzo;GRZ;3;261;11.971577295830746;8.01073512749512;Unguwan Kwari;Ohunwo street;Home;This person seemed very sick.;617;522;Yahaya;Dyegh;male;nurse;37;1978-08-01;single (not living common law);0708-2760680;mobile;+234-64-7447831;landline;y.dyegh@ebokon.ng;974;268;Kano;KN;Gwarzo;GRZ;3;174;11.934258464991562;8.03683899025734;Sabon Gwarzo;Takum - Bukuru Federal Road;Home;SUO-KN-GRZ-1;32;2015-07-02
06170036;867;268;Kano;KN;Gwarzo;GRZ;3;67;11.934163827302434;7.957447362676135;Kafin Magaji;Oguntokun Street;Home;;805;346;Adunni;Adekunde;male;school pupil;17;1997-08-11;married (and not separated);+234-64-9499096;landline;;;a.adekunde@sormas-n.net;1061;268;Kano;KN;Gwarzo;GRZ;3;261;11.971577295830746;8.01073512749512;Unguwan Kwari;Ohunwo street;Home;This person was standing nearby.;697;680;Okhesomi;Ibrahim;female;beautician (beautician or beauty therapist);42;1973-03-14;living common law;+234-64-1590990;landline;;;o.ibrahim@sormas.org;1041;268;Kano;KN;Gwarzo;GRZ;3;241;11.857741709264978;8.056089586160699;Lahadin Kara;Mbadiwe Street;Home;SUO-KN-GRZ-1;32;2015-07-02
06170036;867;268;Kano;KN;Gwarzo;GRZ;3;67;11.934163827302434;7.957447362676135;Kafin Magaji;Oguntokun Street;Home;;805;346;Adunni;Adekunde;male;school pupil;17;1997-08-11;married (and not separated);+234-64-9499096;landline;;;a.adekunde@sormas-n.net;1061;268;Kano;KN;Gwarzo;GRZ;3;261;11.971577295830746;8.01073512749512;Unguwan Kwari;Ohunwo street;Home;This person was standing nearby.;716;757;Adeloye;Iheanacho;male;teacher;49;1966-04-30;single (not living common law);064-6835239;landline;;;a.iheanacho@snft.org;998;268;Kano;KN;Gwarzo;GRZ;3;198;11.92902280561509;7.997638371853945;JamaÃ¢ÂÂar Kasa;Eha-Amufu Street;Home;SUO-KN-GRZ-1;32;2015-07-02
06170036;867;268;Kano;KN;Gwarzo;GRZ;3;67;11.934163827302434;7.957447362676135;Kafin Magaji;Oguntokun Street;Home;;805;346;Adunni;Adekunde;male;school pupil;17;1997-08-11;married (and not separated);+234-64-9499096;landline;;;a.adekunde@sormas-n.net;1061;268;Kano;KN;Gwarzo;GRZ;3;261;11.971577295830746;8.01073512749512;Unguwan Kwari;Ohunwo street;Home;This person was standing nearby.;819;106;Ching;Oborududu;male;soldier;62;1952-06-24;married (and not separated);064-954579;landline;+234-64-1870442;landline;c.oborududu@sormas-n.com;1142;268;Kano;KN;Gwarzo;GRZ;3;342;11.93315295746974;8.018908711775712;Dorobo;Mojagi Street;Home;SUO-KN-GRZ-1;32;2015-07-02
06170036;867;268;Kano;KN;Gwarzo;GRZ;3;67;11.934163827302434;7.957447362676135;Kafin Magaji;Oguntokun Street;Home;;805;346;Adunni;Adekunde;male;school pupil;17;1997-08-11;married (and not separated);+234-64-9499096;landline;;;a.adekunde@sormas-n.net;1061;268;Kano;KN;Gwarzo;GRZ;3;261;11.971577295830746;8.01073512749512;Unguwan Kwari;Ohunwo street;Home;This person was standing nearby.;853;190;Ikennah;Diori;male;burial service;27;1988-02-25;separated (not living common law);+234-705-9285898;mobile;+234-802-5998671;mobile;i.diori@sormas.ng;1187;268;Kano;KN;Gwarzo;GRZ;3;387;11.94600849242704;8.00246013056002;Ungwan Dankyandi;Dr. Charles Emehelu Street;Home;SUO-KN-GRZ-1;32;2015-07-02
06780029;463;296;Kano;KN;Dawakin Tofa;DTF;2;63;12.060420063796085;8.422083066052213;Garun Iya;Kosofe Road;Hospital;National Orthopaedic Hospital;483;487;Fanique;Ekubia;female;pollster;40;1975-03-15;single (not living common law);0706-6724312;mobile;;;f.ekubia@snft.org;663;296;Kano;KN;Dawakin Tofa;DTF;2;263;12.067614367406076;8.416861562476493;Babban Ruga;Amusu Street;Home;This person has touched the sick one.;220;315;Linda;Amodu;female;nuclear power station operator;55;1960-01-22;married (and not separated);064-5697674;landline;;;linda.amodu@ebokon.com;348;735;Kano;KN;Albasu;ABS;1;348;11.602726290052736;9.086643438875381;Sakwaya;Paache Close;Home;SUO-KN-DTF-1;26;2015-06-26
06780029;463;296;Kano;KN;Dawakin Tofa;DTF;2;63;12.060420063796085;8.422083066052213;Garun Iya;Kosofe Road;Hospital;National Orthopaedic Hospital;483;487;Fanique;Ekubia;female;pollster;40;1975-03-15;single (not living common law);0706-6724312;mobile;;;f.ekubia@snft.org;663;296;Kano;KN;Dawakin Tofa;DTF;2;263;12.067614367406076;8.416861562476493;Babban Ruga;Amusu Street;Home;This person seemed very sick.;678;198;Martins;Isola;male;apprentice;15;1999-07-29;single (not living common law);0813-6852263;mobile;;;martins.isola@snft.ng;1058;268;Kano;KN;Gwarzo;GRZ;3;258;11.973508694465774;7.975240712371692;Ungwan Magaji;Umar Galadima Road;Home;SUO-KN-DTF-1;26;2015-06-26
06780029;463;296;Kano;KN;Dawakin Tofa;DTF;2;63;12.060420063796085;8.422083066052213;Garun Iya;Kosofe Road;Hospital;National Orthopaedic Hospital;483;487;Fanique;Ekubia;female;pollster;40;1975-03-15;single (not living common law);0706-6724312;mobile;;;f.ekubia@snft.org;663;296;Kano;KN;Dawakin Tofa;DTF;2;263;12.067614367406076;8.416861562476493;Babban Ruga;Amusu Street;Home;This person was standing nearby.;298;787;Omotese;Abaye;female;soldier;45;1969-06-27;living common law;+234-64-4705710;landline;+234-802-4495069;mobile;omotese.abaye@sormas-n.com;465;296;Kano;KN;Dawakin Tofa;DTF;2;65;12.07679969747495;8.340841973139506;Yaratu;Amakwa Ozubulu Street;Home;SUO-KN-DTF-1;26;2015-06-26
06780029;463;296;Kano;KN;Dawakin Tofa;DTF;2;63;12.060420063796085;8.422083066052213;Garun Iya;Kosofe Road;Hospital;National Orthopaedic Hospital;483;487;Fanique;Ekubia;female;pollster;40;1975-03-15;single (not living common law);0706-6724312;mobile;;;f.ekubia@snft.org;663;296;Kano;KN;Dawakin Tofa;DTF;2;263;12.067614367406076;8.416861562476493;Babban Ruga;Amusu Street;Home;This person was standing nearby.;299;562;Loutoyopnica;Boulaye;female;physician;56;1959-05-04;married (and not separated);0708-6168205;mobile;;;loutoyopnica.boulaye@sormas-n.ng;412;296;Kano;KN;Dawakin Tofa;DTF;2;12;12.188954990242989;8.381114186213342;Danjida;Chigbo Lane Upper Chime;Home;SUO-KN-DTF-1;26;2015-06-26
